dataset,QuestionID,general_entailment_score,task_aware_entailment_score,delta_entailment_score,general_contradiction_score,task_aware_contradiction_score,delta_contradiction_score,contradiction_reduction,general_obligation_coverage_score,task_aware_obligation_coverage_score,delta_obligation_coverage_score,general_composite_score,task_aware_composite_score,delta_composite_score,composite_winner
obliqa_mp,d8027f28-3f7a-4d0d-8ecf-97d3658996ae,0.9498,0.94264,-0.007159999999999944,0.0074,0.01032,0.002919999999999999,-0.002919999999999999,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.66599,0.68114,0.015149999999999997,task_aware
obliqa_mp,d81c5240-41f6-4610-9631-2b8dd199b527,0.98089,0.85311,-0.12778,0.20608,0.3674,0.16132,-0.16132,0.11764705882352941,0.0,-0.11764705882352941,0.63082,0.49524,-0.13558000000000003,general
obliqa_mp,d8c25e45-6fe5-41c1-8aab-28fb3766c69b,0.66722,0.56856,-0.09866000000000008,0.21843,0.20931,-0.009120000000000017,0.009120000000000017,0.08695652173913043,0.08695652173913043,0.0,0.51192,0.48207,-0.029850000000000043,general
obliqa_mp,d90dad14-0696-42cd-a33c-af281fa2c4b6,0.66816,0.85916,0.19100000000000006,0.16438,0.28846,0.12408,-0.12408,0.5238095238095238,0.6190476190476191,0.09523809523809523,0.67586,0.72992,0.05406,task_aware
obliqa_mp,dbae7494-4eef-4cfc-a594-336c8a729842,0.88065,0.78368,-0.09697,0.14989,0.69512,0.54523,-0.54523,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.58136,0.37174,-0.20961999999999997,general
obliqa_mp,dbda5e67-3fce-4f6f-a1bb-de53920d15eb,0.25716,0.1481,-0.10905999999999999,0.01062,0.02922,0.0186,-0.0186,0.07142857142857142,0.07142857142857142,0.0,0.43932,0.39677,-0.04254999999999998,general
obliqa_mp,dbfd02d6-64ee-4bfe-abe4-f153a75bf0e8,0.39654,0.47032,0.07378000000000001,0.08745,0.02695,-0.0605,0.0605,0.2631578947368421,0.21052631578947367,-0.05263157894736842,0.52408,0.5513,0.027220000000000022,task_aware
obliqa_mp,dc3f6aaa-e82b-4df8-ac77-e213d483289d,0.02379,0.37084,0.34705,0.64767,0.74638,0.09871000000000008,-0.09871000000000008,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.13987,0.25163,0.11176000000000003,task_aware
obliqa_mp,dc7ead8e-a7cf-4593-913e-1bfb03fc3d05,0.54119,0.85073,0.30954000000000004,0.02997,0.02297,-0.006999999999999999,0.006999999999999999,0.08,0.08,0.0,0.53041,0.63592,0.10550999999999999,task_aware
obliqa_mp,dcaec28b-69a3-445f-af14-70d7bc23ab45,0.74513,0.66571,-0.07941999999999994,0.04664,0.0627,0.016060000000000005,-0.016060000000000005,0.09090909090909091,0.09090909090909091,0.0,0.59647,0.56464,-0.031829999999999914,general
obliqa_mp,ddec06ae-0715-4d9c-9f26-38eb233ed998,0.56128,0.49132,-0.06996000000000002,0.03202,0.0258,-0.00622,0.00622,0.25,0.25,0.0,0.59309,0.57184,-0.02124999999999999,general
obliqa_mp,dffda07f-449f-48b8-bc67-3ddb44a44aa3,0.99002,0.91752,-0.07250000000000001,0.01878,0.03116,0.012379999999999999,-0.012379999999999999,0.15,0.15,0.0,0.70708,0.67879,-0.028290000000000037,general
obliqa_mp,e105b9a5-989e-4202-8691-3be85553b3ad,0.95423,0.66646,-0.28776999999999997,0.00754,0.00547,-0.00207,0.00207,0.0625,0.0,-0.0625,0.66973,0.55366,-0.11607,general
obliqa_mp,e1f63bd8-6c72-43a6-8bba-d3814d4e7917,0.64758,0.72938,0.08179999999999998,0.65675,0.60533,-0.05141999999999991,0.05141999999999991,0.2777777777777778,0.2777777777777778,0.0,0.42287,0.46728,0.04440999999999995,task_aware
obliqa_mp,e290a447-26ab-43df-bea4-7827abba7198,0.33208,0.48274,0.15066000000000002,0.47796,0.14954,-0.32842,0.32842,0.045454545454545456,0.045454545454545456,0.0,0.29986,0.45955,0.15969,task_aware
obliqa_mp,e29ebd05-a552-463a-9128-c3a0d40c1651,0.40395,0.03547,-0.36848,0.34777,0.02939,-0.31838,0.31838,0.043478260869565216,0.0,-0.043478260869565216,0.36655,0.33536,-0.031189999999999996,general
obliqa_mp,e34930ad-fbf1-48a8-bd77-0e977260d70b,0.99349,0.96633,-0.027159999999999962,0.3405,0.03695,-0.30355000000000004,0.30355000000000004,0.1875,0.1875,0.0,0.6135,0.70563,0.09212999999999993,task_aware
obliqa_mp,e59144e6-08d2-43a7-bfad-9ed42635794c,0.61153,0.56992,-0.041610000000000036,0.36815,0.30708,-0.06106999999999996,0.06106999999999996,0.1875,0.1875,0.0,0.47696,0.48345,0.006489999999999996,task_aware
obliqa_mp,e64bc01e-ed7f-4c9b-a597-184b46ad10c4,0.60354,0.65526,0.05171999999999999,0.20318,0.00805,-0.19513,0.19513,0.03333333333333333,0.0,-0.03333333333333333,0.4779,0.54907,0.07116999999999996,task_aware
obliqa_mp,e742bae1-ee9d-4ba5-8da4-36605b0dfd41,0.96627,0.73419,-0.23207999999999995,0.0192,0.24834,0.22914,-0.22914,0.1,0.3,0.19999999999999998,0.68236,0.59528,-0.08707999999999994,general
obliqa_mp,e7a92d34-fe41-41ee-b1aa-e60b774c87da,0.51287,0.394,-0.11887000000000003,0.62588,0.32351,-0.30236999999999997,0.30236999999999997,0.18181818181818182,0.2727272727272727,0.09090909090909088,0.35627,0.44774,0.09147000000000005,task_aware
obliqa_mp,e94cbac5-91bc-4b91-9a6a-ef354d4ac8c6,0.96695,0.89456,-0.07238999999999995,0.32277,0.01605,-0.30672,0.30672,0.09523809523809523,0.09523809523809523,0.0,0.57981,0.65792,0.0781099999999999,task_aware
obliqa_mp,ea1eec5e-809c-4fc6-8d77-2d9f6e53ee16,0.30583,0.37285,0.06702000000000002,0.65343,0.71976,0.06633,-0.06633,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.27302,0.25473,-0.018289999999999973,general
obliqa_mp,eac75ab8-410f-42de-80a6-5961cd67195a,0.916,0.91412,-0.0018799999999999928,0.20811,0.31346,0.10535000000000003,-0.10535000000000003,0.23076923076923078,0.19230769230769232,-0.038461538461538464,0.64622,0.59766,-0.04856000000000005,general
obliqa_mp,ec2f5ec8-3240-480d-aed7-f9b2dc065f8d,0.99517,0.75413,-0.24104000000000003,0.09197,0.00951,-0.08245999999999999,0.08245999999999999,0.0,0.13333333333333333,0.13333333333333333,0.6344,0.62598,-0.008419999999999983,general
obliqa_mp,ed8a642d-acc5-46df-b3a0-4aaddbb6e100,0.6597,0.56713,-0.09256999999999993,0.64866,0.73442,0.08575999999999995,-0.08575999999999995,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.39257,0.31461,-0.07795999999999997,general
obliqa_mp,ede849ae-c69d-4cea-8c03-91e16d65a8ef,0.84642,0.84924,0.0028200000000000447,0.16856,0.00995,-0.15860999999999997,0.15860999999999997,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.61484,0.72421,0.10936999999999997,task_aware
obliqa_mp,f04e66ec-d9bc-4913-8eef-3fdd108ba087,0.41372,0.51611,0.10238999999999998,0.00682,0.03673,0.02991,-0.02991,0.125,0.08333333333333333,-0.04166666666666667,0.51063,0.5209,0.010270000000000001,task_aware
obliqa_mp,f0769cda-c408-45d8-b1e2-4ae57fa0e601,0.65331,0.40016,-0.25314999999999993,0.03136,0.37214,0.34078,-0.34078,0.0,0.11764705882352941,0.11764705882352941,0.54065,0.38189,-0.15875999999999996,general
obliqa_mp,f1163aa1-ff76-4976-855c-a0df24290005,0.24375,0.19853,-0.04521999999999998,0.37067,0.41838,0.047709999999999975,-0.047709999999999975,0.13333333333333333,0.13333333333333333,0.0,0.33547,0.30449,-0.030980000000000008,general
obliqa_mp,f3e2a2d6-00ac-4895-a883-3ac6ed8969cb,0.32501,0.15996,-0.16505000000000003,0.95358,0.90811,-0.04547000000000001,0.04547000000000001,0.10526315789473684,0.10526315789473684,0.0,0.1589,0.11904,-0.03986000000000001,general
obliqa_mp,f422284a-ff23-4327-9333-fd484b159610,0.04192,0.06448,0.022559999999999997,0.50229,0.49879,-0.003500000000000003,0.003500000000000003,0.19047619047619047,0.19047619047619047,0.0,0.24337,0.25206,0.008690000000000003,task_aware
obliqa_mp,f51d3490-9a58-4382-a37b-af7e2e9e1178,0.86689,0.97234,0.10544999999999993,0.01547,0.23355,0.21808,-0.21808,0.0,0.0,0.0,0.61714,0.5796,-0.03754000000000002,general
obliqa_mp,f7f6bac4-3fc4-49dc-bcb2-70a171e25a46,0.90673,0.90624,-0.0004899999999999904,0.22169,0.22137,-0.00031999999999998696,0.00031999999999998696,0.0,0.0,0.0,0.56168,0.56162,-5.999999999994898e-05,general
obliqa_mp,f87cef34-f7cb-42df-aa11-d8ffbba29835,0.9684,0.41286,-0.55554,0.43199,0.03733,-0.39466,0.39466,0.0,0.13333333333333333,0.13333333333333333,0.51214,0.50295,-0.009190000000000031,general
obliqa_mp,f993d5a3-56a0-47de-81cb-3126aba7b2db,0.96426,0.98203,0.017769999999999953,0.1166,0.15582,0.03921999999999999,-0.03921999999999999,0.06666666666666667,0.06666666666666667,0.0,0.63811,0.63096,-0.00714999999999999,general
obliqa_mp,faf83f7d-9a34-4c75-b552-fc9a4acf8f05,0.78326,0.87053,0.08727000000000007,0.01671,0.0136,-0.00311,0.00311,0.1111111111111111,0.1111111111111111,0.0,0.62589,0.65601,0.030120000000000036,task_aware
obliqa_mp,fbc28272-a215-4a1b-8aaa-940b38d4a8e8,0.8427,0.95446,0.11175999999999997,0.0203,0.06588,0.045579999999999996,-0.045579999999999996,0.0,0.0,0.0,0.60747,0.62953,0.02206000000000008,task_aware
obliqa_mp,fcd56757-b8e3-4c66-8b5c-26a0a4c0077b,0.27217,0.26597,-0.006200000000000039,0.17178,0.03586,-0.13591999999999999,0.13591999999999999,0.1,0.15,0.04999999999999999,0.40013,0.46004,0.05991000000000002,task_aware
obliqa_mp,fd7ddace-39fc-4b7c-bf42-87d7e7331a15,0.21307,0.4515,0.23843,0.09573,0.0052,-0.09053,0.09053,0.047619047619047616,0.047619047619047616,0.0,0.38832,0.49797,0.10965000000000003,task_aware
obliqa_mp,fd9a94c5-2745-473b-94e2-0589dba3f7c6,0.38493,0.52429,0.13936000000000004,0.45994,0.41351,-0.04643000000000003,0.04643000000000003,0.0,0.043478260869565216,0.043478260869565216,0.30833,0.38475,0.07641999999999999,task_aware
obliqa_mp,fdf603fc-c92f-4c75-91c9-eb131dd2c331,0.63217,0.01643,-0.61574,0.02932,0.68951,0.6601899999999999,-0.6601899999999999,0.05,0.05,0.0,0.55095,0.12564,-0.4253100000000001,general
xref_adgm,02b67492c978af4c,0.49612,0.19228,-0.30384,0.93821,0.92882,-0.00939000000000001,0.00939000000000001,0.1875,0.1875,0.0,0.24847,0.15032,-0.09814999999999999,general
xref_adgm,0349b702678a33b4,0.9617,0.9527,-0.009000000000000008,0.86003,0.77085,-0.08917999999999993,0.08917999999999993,0.15789473684210525,0.10526315789473684,-0.05263157894736842,0.41985,0.42904,0.009189999999999976,task_aware
xref_adgm,0591aa3d477da3ff,0.90073,0.71906,-0.18167,0.37368,0.48007,0.10638999999999998,-0.10638999999999998,0.058823529411764705,0.058823529411764705,0.0,0.52862,0.4326,-0.09602,general
xref_adgm,05c4049981e21ee1,0.05688,0.02861,-0.02827,0.62467,0.72037,0.09570000000000001,-0.09570000000000001,0.0,0.05555555555555555,0.05555555555555555,0.14407,0.12127,-0.0228,general
xref_adgm,069c4ebac76382fa,0.52451,0.67988,0.15537,0.23741,0.37595,0.13854,-0.13854,0.04838709677419355,0.04838709677419355,0.0,0.44516,0.45077,0.005610000000000004,task_aware
xref_adgm,09838b9f6c8bfde6,0.7046,0.64436,-0.06023999999999996,0.66932,0.60766,-0.06166000000000005,0.06166000000000005,0.09375,0.0625,-0.03125,0.37634,0.3664,-0.009940000000000004,general
xref_adgm,09ed83603d5c9d13,0.30569,0.45312,0.14743,0.97861,0.81915,-0.15945999999999994,0.15945999999999994,0.21428571428571427,0.21428571428571427,0.0,0.18046,0.28275,0.10228999999999999,task_aware
xref_adgm,0aa43bdd4fa0aeef,0.96576,0.61338,-0.3523799999999999,0.92565,0.76009,-0.16555999999999993,0.16555999999999993,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.35623,0.30348,-0.052749999999999964,general
xref_adgm,0b86a8dd09b7f6a1,0.34047,0.30664,-0.03382999999999997,0.35939,0.37459,0.015199999999999991,-0.015199999999999991,0.058823529411764705,0.029411764705882353,-0.029411764705882353,0.34663,0.32049,-0.026139999999999997,general
xref_adgm,0c391a5aaaadf674,0.7772,0.91347,0.13627,0.0616,0.1965,0.13490000000000002,-0.13490000000000002,0.07142857142857142,0.07142857142857142,0.0,0.59568,0.59613,0.00045000000000006146,task_aware
xref_adgm,0cbcd1ed70cdbfc4,0.63207,0.4869,-0.14517000000000002,0.01806,0.02255,0.004490000000000001,-0.004490000000000001,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.56181,0.53574,-0.026070000000000038,general
xref_adgm,0d4d5d0951a0c7ba,0.8508,0.97669,0.12588999999999995,0.07733,0.62368,0.54635,-0.54635,0.08695652173913043,0.08695652173913043,0.0,0.62014,0.47999,-0.14015,general
xref_adgm,0dde26d5c3d14aaa,0.62948,0.72778,0.09829999999999994,0.50961,0.68085,0.17123999999999995,-0.17123999999999995,0.0,0.029411764705882353,0.029411764705882353,0.37329,0.35878,-0.014510000000000023,general
xref_adgm,0dfaae193077e415,0.4798,0.90896,0.42916,0.3507,0.69862,0.34792,-0.34792,0.19047619047619047,0.19047619047619047,0.0,0.43986,0.46694,0.02708000000000005,task_aware
xref_adgm,0e8344d7fde15d88,0.99173,0.98229,-0.009440000000000004,0.02375,0.29305,0.2693,-0.2693,0.17647058823529413,0.17647058823529413,0.0,0.71482,0.6219,-0.09292,general
xref_adgm,0fb7f44dff94bc01,0.77359,0.39218,-0.38141,0.44298,0.24798,-0.19499999999999998,0.19499999999999998,0.0,0.13333333333333333,0.13333333333333333,0.44354,0.42584,-0.017699999999999994,general
xref_adgm,0ff015d349726e19,0.7103,0.95583,0.24552999999999991,0.22242,0.41974,0.19732,-0.19732,0.15789473684210525,0.15789473684210525,0.0,0.54859,0.56466,0.01607000000000003,task_aware
xref_adgm,107e53c83dd8a087,0.59346,0.64224,0.048780000000000046,0.1436,0.37978,0.23618,-0.23618,0.2222222222222222,0.2777777777777778,0.05555555555555558,0.55736,0.51341,-0.043949999999999934,general
xref_adgm,108e5fb362447202,0.00693,0.0086,0.0016699999999999996,0.95894,0.98243,0.02349000000000001,-0.02349000000000001,0.11764705882352941,0.11764705882352941,0.0,0.05521,0.04794,-0.007269999999999999,general
xref_adgm,11657f7a0addd5b0,0.51446,0.51046,-0.0040000000000000036,0.08112,0.16018,0.07905999999999999,-0.07905999999999999,0.0,0.0,0.0,0.47778,0.45009,-0.027689999999999992,general
xref_adgm,11bd174931ad861f,0.61435,0.62861,0.01426000000000005,0.56561,0.45467,-0.11093999999999993,0.11093999999999993,0.10526315789473684,0.10526315789473684,0.0,0.38467,0.4264,0.04172999999999999,task_aware
xref_adgm,12a98ee480c6eb4d,0.98576,0.97176,-0.014000000000000012,0.58733,0.56877,-0.01856000000000002,0.01856000000000002,0.06153846153846154,0.046153846153846156,-0.015384615384615385,0.48666,0.48305,-0.003610000000000002,general
xref_adgm,13e2c6dabc37e810,0.65036,0.52957,-0.12079000000000006,0.35729,0.72565,0.36836,-0.36836,0.35,0.25,-0.09999999999999998,0.54769,0.35131,-0.19638,general
xref_adgm,16109e0c76cd2530,0.61635,0.51628,-0.10006999999999999,0.22742,0.01693,-0.21049,0.21049,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.51853,0.52756,0.009029999999999982,task_aware
xref_adgm,1740610f84067dba,0.71673,0.89982,0.18308999999999997,0.50158,0.42373,-0.07785000000000003,0.07785000000000003,0.05263157894736842,0.05263157894736842,0.0,0.42259,0.50957,0.08697999999999995,task_aware
xref_adgm,19898a90634ce333,0.65823,0.64759,-0.010639999999999983,0.96822,0.96637,-0.0018500000000000183,0.0018500000000000183,0.0,0.13333333333333333,0.13333333333333333,0.23,0.27152,0.041519999999999974,task_aware
xref_adgm,1b15ffd901c4255c,0.19052,0.07688,-0.11363999999999999,0.87945,0.98336,0.10391000000000006,-0.10391000000000006,0.09523809523809523,0.0,-0.09523809523809523,0.13544,0.03117,-0.10427,general
xref_adgm,1cf29adbe60ceff9,0.11532,0.10123,-0.014090000000000005,0.29699,0.47829,0.18130000000000002,-0.18130000000000002,0.3125,0.375,0.0625,0.37694,0.33265,-0.044289999999999996,general
xref_adgm,1d36db0da27f8524,0.9944,0.79037,-0.20402999999999993,0.7654,0.68437,-0.08102999999999994,0.08102999999999994,0.2727272727272727,0.2727272727272727,0.0,0.50058,0.45958,-0.041000000000000036,general
xref_adgm,1d401bad230c5d15,0.73019,0.76386,0.03366999999999998,0.63228,0.56734,-0.06494,0.06494,0.35294117647058826,0.4117647058823529,0.05882352941176466,0.48362,0.53609,0.05246999999999996,task_aware
xref_adgm,1e44cabdde5dba07,0.02921,0.02921,0.0,0.9932,0.9932,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,equal
xref_adgm,1e6d92a0b27d4f64,0.97465,0.7994,-0.17525000000000002,0.45365,0.33498,-0.11867,0.11867,0.13333333333333333,0.13333333333333333,0.0,0.55144,0.53258,-0.018859999999999988,general
xref_adgm,1ec10fba652a20c5,0.51369,0.52069,0.007000000000000006,0.39373,0.41376,0.020029999999999992,-0.020029999999999992,0.16666666666666666,0.16666666666666666,0.0,0.42888,0.42453,-0.004349999999999965,general
xref_adgm,1edfd83ca5c475d5,0.75479,0.65695,-0.09783999999999993,0.61976,0.20781,-0.41195,0.41195,0.0,0.04,0.04,0.37834,0.49638,0.11803999999999998,task_aware
xref_adgm,1f6db018e2c79b51,0.50045,0.50299,0.0025400000000000977,0.01283,0.00846,-0.004369999999999999,0.004369999999999999,0.3,0.4,0.10000000000000003,0.59587,0.63151,0.035640000000000005,task_aware
xref_adgm,21a2f7ed1583ec34,0.96271,0.86275,-0.09995999999999994,0.66252,0.50314,-0.15937999999999997,0.15937999999999997,0.125,0.125,0.0,0.47506,0.49487,0.019809999999999994,task_aware
xref_adgm,224cb7198e437d1e,0.68536,0.53065,-0.15471000000000001,0.07329,0.34928,0.27598999999999996,-0.27598999999999996,0.4117647058823529,0.47058823529411764,0.05882352941176472,0.67461,0.55065,-0.12396000000000007,general
xref_adgm,24932c97c0aa918f,0.96729,0.70737,-0.25991999999999993,0.56867,0.51281,-0.05586000000000002,0.05586000000000002,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.50324,0.45374,-0.049500000000000044,general
xref_adgm,25e52fcd84fd629a,0.95579,0.68457,-0.27122,0.43055,0.45336,0.022809999999999997,-0.022809999999999997,0.0,0.15384615384615385,0.15384615384615385,0.50841,0.46169,-0.04672000000000004,general
xref_adgm,26116ec473f704e9,0.61503,0.92388,0.30885000000000007,0.03176,0.03419,0.0024300000000000016,-0.0024300000000000016,0.1111111111111111,0.1111111111111111,0.0,0.56479,0.66693,0.10214000000000001,task_aware
xref_adgm,26121bb86357de40,0.52497,0.66757,0.14259999999999995,0.0307,0.36627,0.33557,-0.33557,0.07692307692307693,0.07692307692307693,0.0,0.52373,0.45941,-0.06432000000000004,general
xref_adgm,26521e57b76cc338,0.82978,0.50326,-0.3265199999999999,0.06691,0.01642,-0.05048999999999999,0.05048999999999999,0.5217391304347826,0.08695652173913043,-0.43478260869565216,0.76154,0.5246,-0.23694000000000004,general
xref_adgm,266957e404f83720,0.05553,0.05717,0.0016399999999999956,0.12885,0.19053,0.06168000000000001,-0.06168000000000001,0.07142857142857142,0.07142857142857142,0.0,0.3327,0.31269,-0.020009999999999972,general
xref_adgm,266b20713f27e058,0.97187,0.45519,-0.51668,0.35116,0.46018,0.10901999999999995,-0.10901999999999995,0.2,0.2,0.0,0.6069,0.39834,-0.20855999999999997,general
xref_adgm,27414badd619f00a,0.39402,0.60025,0.20622999999999997,0.00891,0.56599,0.55708,-0.55708,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.48393,0.3892,-0.09473000000000004,general
xref_adgm,29157e6f21af375c,0.32347,0.0337,-0.28976999999999997,0.00573,0.12585,0.12011999999999999,-0.12011999999999999,0.0,0.20833333333333334,0.20833333333333334,0.43925,0.37206,-0.06718999999999997,general
xref_adgm,29ae94415be8f054,0.78419,0.97051,0.18631999999999993,0.51093,0.87012,0.35919,-0.35919,0.2,0.2,0.0,0.49109,0.43346,-0.057630000000000015,general
xref_adgm,2a10ebf428b39285,0.72561,0.97872,0.25311000000000006,0.34424,0.1473,-0.19694,0.19694,0.0,0.13333333333333333,0.13333333333333333,0.46046,0.65492,0.19445999999999997,task_aware
xref_adgm,2c8e3ae3db5d806a,0.82265,0.73518,-0.08747000000000005,0.33608,0.38691,0.050829999999999986,-0.050829999999999986,0.0,0.0,0.0,0.49552,0.44942,-0.04610000000000003,general
xref_adgm,2d1b064c8227dd04,0.61924,0.67426,0.05501999999999996,0.65116,0.81936,0.16820000000000002,-0.16820000000000002,0.35,0.0,-0.35,0.43936,0.28497,-0.15438999999999997,general
xref_adgm,2d5274e4c0f74850,0.70348,0.01654,-0.68694,0.49306,0.21285,-0.28020999999999996,0.28020999999999996,0.09090909090909091,0.09090909090909091,0.0,0.43378,0.2982,-0.13557999999999998,general
xref_adgm,2f7b9ed27bfb4fa0,0.57708,0.52024,-0.05684,0.42638,0.03163,-0.39475,0.39475,0.18181818181818182,0.18181818181818182,0.0,0.44417,0.55681,0.11264000000000002,task_aware
xref_adgm,2fea47a6406ae439,0.55402,0.5728,0.01878000000000002,0.86691,0.88565,0.01874000000000009,-0.01874000000000009,0.2857142857142857,0.2857142857142857,0.0,0.32427,0.32429,2.0000000000020002e-05,task_aware
xref_adgm,308a8cc97e7f0fee,0.76259,0.90581,0.14322000000000001,0.46971,0.57701,0.1073,-0.1073,0.12,0.12,0.0,0.47096,0.48293,0.011970000000000036,task_aware
xref_adgm,31b4069e65e108d7,0.99124,0.66402,-0.32721999999999996,0.471,0.09439,-0.37661,0.37661,0.013888888888888888,0.013888888888888888,0.0,0.51138,0.52784,0.01646000000000003,task_aware
xref_adgm,31e5de7b6bdaf92b,0.25965,0.25848,-0.0011700000000000044,0.74664,0.47483,-0.27181,0.27181,0.0,0.0,0.0,0.171,0.26122,0.09022,task_aware
xref_adgm,32b1a5242936d2d4,0.52385,0.6358,0.11195,0.54859,0.27042,-0.27817000000000003,0.27817000000000003,0.13333333333333333,0.2,0.06666666666666668,0.36953,0.52179,0.15225999999999995,task_aware
xref_adgm,3398a3ba9138a123,0.99398,0.99463,0.0006500000000000394,0.72866,0.8854,0.15674,-0.15674,0.08333333333333333,0.08333333333333333,0.0,0.44955,0.39752,-0.05203000000000002,general
xref_adgm,3468780b54e5798d,0.73468,0.78618,0.05149999999999999,0.32456,0.27208,-0.05248000000000003,0.05248000000000003,0.0,0.0,0.0,0.47004,0.5047,0.034660000000000024,task_aware
xref_adgm,348acdc11e28c28f,0.74898,0.62151,-0.12746999999999997,0.05803,0.02178,-0.03625,0.03625,0.0,0.0,0.0,0.56365,0.53324,-0.030409999999999937,general
xref_adgm,354688e7c414e4d4,0.49294,0.53417,0.041230000000000044,0.98745,0.96893,-0.018520000000000092,0.018520000000000092,0.07142857142857142,0.07142857142857142,0.0,0.19231,0.21222,0.019909999999999983,task_aware
xref_adgm,35d47513e050b822,0.24754,0.02864,-0.2189,0.40478,0.46352,0.058740000000000014,-0.058740000000000014,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.31122,0.24898,-0.06223999999999999,general
xref_adgm,35dbe18a626da3ae,0.52394,0.52949,0.005550000000000055,0.0265,0.02376,-0.0027399999999999994,0.0027399999999999994,0.07692307692307693,0.07692307692307693,0.0,0.52479,0.52755,0.0027599999999999847,task_aware
